shopee,NIL,Under Armour,Under Armour UA Women's Charged Impulse 2 Knit+ Running Shoes,"12%OFF, 10%OFF, 10%OFF",$99.00,$74.25,0,https://shopee.sg/Under-Armour-UA-Women's-Charged-Impulse-2-Knit-Running-Shoes-i.252648730.10687964484?sp_atk=c82d1a1d-4ef1-4e46-aca0-fb6e93b3bd4f&xptdk=c82d1a1d-4ef1-4e46-aca0-fb6e93b3bd4f,https://down-sg.img.susercontent.com/file/sg-11134201-7qver-livh7hloymo9ca,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Machina 2 Colorshift Running Shoes,"12%OFF, 10%OFF, 10%OFF",$229.00,$137.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Machina-2-Colorshift-Running-Shoes-i.252648730.8822945521?sp_atk=fb85d7ea-7b8f-446a-95ce-a7dfaf6f3193&xptdk=fb85d7ea-7b8f-446a-95ce-a7dfaf6f3193,https://down-sg.img.susercontent.com/file/sg-11134201-7qvcw-livh9lbs5befd0,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Machina 2 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$229.00,$137.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Machina-2-Running-Shoes-i.252648730.3581294967?sp_atk=babc73f5-da14-4be5-a7a9-4ed35bef8194&xptdk=babc73f5-da14-4be5-a7a9-4ed35bef8194,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf6-livhg6pet89215,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Ansa Graphic Slides,"10%OFF, 10%OFF, 12%OFF",$39.00,$23.40 - $29.25,0,https://shopee.sg/Under-Armour-UA-Women's-Ansa-Graphic-Slides-i.252648730.3291920722?sp_atk=68b0f21c-9bf7-44fe-b232-7844756e0158&xptdk=68b0f21c-9bf7-44fe-b232-7844756e0158,https://down-sg.img.susercontent.com/file/sg-11134201-7qve4-livhgjphqu4t83,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Charged Assert 9 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$79.00,$59.25,0,https://shopee.sg/Under-Armour-UA-Women's-Charged-Assert-9-Running-Shoes-i.252648730.12805431185?sp_atk=5b6d2ea4-f36a-4a0e-8422-d383ce8b22e6&xptdk=5b6d2ea4-f36a-4a0e-8422-d383ce8b22e6,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfu-livh222p3bwt2a,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Atlantic Dune Sandals,"10%OFF, 10%OFF, 12%OFF",No Price Reduction,$35.00,0,https://shopee.sg/Under-Armour-UA-Women's-Atlantic-Dune-Sandals-i.252648730.5336082449?sp_atk=5a91e79a-1a6c-4c33-8c9a-03af2ccbc88c&xptdk=5a91e79a-1a6c-4c33-8c9a-03af2ccbc88c,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdv-livhe5n1p1n367,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Ignite IX Slides,"10%OFF, 10%OFF, 12%OFF",No Price Reduction,$49.00,0,https://shopee.sg/Under-Armour-UA-Women's-Ignite-IX-Slides-i.252648730.7435287802?sp_atk=2d0ed10f-79c7-4d7a-9a1c-7204f31235ea&xptdk=2d0ed10f-79c7-4d7a-9a1c-7204f31235ea,https://down-sg.img.susercontent.com/file/sg-11134201-7qve2-livhaxuf5c3731,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Infinite 3 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$199.00,$119.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Infinite-3-Running-Shoes-i.252648730.8622943435?sp_atk=b1fe98c1-25f0-4e21-8f4d-0b9ee236b008&xptdk=b1fe98c1-25f0-4e21-8f4d-0b9ee236b008,https://down-sg.img.susercontent.com/file/sg-11134201-7qvda-livh9rrgqabl70,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's TriBase™ Reign 3 Training Shoes,"12%OFF, 10%OFF, 10%OFF",$179.00,$107.40,0,https://shopee.sg/Under-Armour-UA-Women's-TriBase™-Reign-3-Training-Shoes-i.252648730.12437560142?sp_atk=ee11bb98-bca2-45a8-8bf0-08fc952422e1&xptdk=ee11bb98-bca2-45a8-8bf0-08fc952422e1,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdq-livh3c21sxv703,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Phantom 2 Intelli Knit Running Shoe,"12%OFF, 10%OFF, 10%OFF",$229.00,$137.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Phantom-2-Intelli-Knit-Running-Shoe-i.252648730.20459328011?sp_atk=6759fb72-c3bd-4275-b2e5-caa1a0441638&xptdk=6759fb72-c3bd-4275-b2e5-caa1a0441638,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfa-livglngvg9flc7,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Sonic 4 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$179.00,$107.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Sonic-4-Running-Shoes-i.252648730.7581192533?sp_atk=f336a246-7071-4cb5-898e-0ce94c838853&xptdk=f336a246-7071-4cb5-898e-0ce94c838853,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfj-livhaq3aj7k041,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Flow Velociti Wind Running Shoe,"12%OFF, 10%OFF, 10%OFF",$229.00,$137.40,0,https://shopee.sg/Under-Armour-UA-Women's-Flow-Velociti-Wind-Running-Shoe-i.252648730.15903597705?sp_atk=e4972afd-6bb2-4107-9193-d8792a5af5d4&xptdk=e4972afd-6bb2-4107-9193-d8792a5af5d4,https://down-sg.img.susercontent.com/file/sg-11134201-7qvey-livgw4dpt30v7e,04-08-2023
