shopee,Running,Asics,ASICS Men GEL-VENTURE 9 Trail Running Shoes in Black/Black,"10%Coins Cashback, 5%OFF",No Price Reduction,$99.00 ,5,https://shopee.sg/ASICS-Men-GEL-VENTURE-9-Trail-Running-Shoes-in-Black-Black-i.455553838.23943686910?sp_atk=86c1a7ec-dba4-468a-8abf-14d5d117ef4d&xptdk=86c1a7ec-dba4-468a-8abf-14d5d117ef4d,https://down-sg.img.susercontent.com/file/sg-11134207-7qvcz-lh9a9r8b9vbfc0,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Duramo SL 2.0 Shoes Women Pink HP2389,$5 OFF,$99.00 ,$79.20 ,5,https://shopee.sg/adidas-Running-Duramo-SL-2.0-Shoes-Women-Pink-HP2389-i.265436651.23641364364?sp_atk=59b9569b-c71a-415b-946a-ffdd06a3ecfc&xptdk=59b9569b-c71a-415b-946a-ffdd06a3ecfc,https://down-sg.img.susercontent.com/file/sg-11134201-7qves-ljy11r40yex6bd,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GEL-KAYANO 29 Running Shoes in Electric Blue/White,"10%Coins Cashback, 5%OFF",$259.00 ,$181.30 ,5,https://shopee.sg/ASICS-Men-GEL-KAYANO-29-Running-Shoes-in-Electric-Blue-White-i.455553838.22466050526?sp_atk=dcbf7250-4c04-4e6a-a3f5-c55f16bd9089&xptdk=dcbf7250-4c04-4e6a-a3f5-c55f16bd9089,https://down-sg.img.susercontent.com/file/sg-11134207-7qvfp-lfzl9k3uc8tx9d,No product description available.,03-08-23
shopee,Running,Under Armour,Under Armour UA Women's Charged Pursuit 3 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$79.00 ,$59.25 - $79.00,5,https://shopee.sg/Under-Armour-UA-Women's-Charged-Pursuit-3-Running-Shoes-i.252648730.22131472422?sp_atk=031b11e6-1d0a-4d15-adbb-63bb1206867e&xptdk=031b11e6-1d0a-4d15-adbb-63bb1206867e,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf9-livggh9bv9vld9,No product description available.,03-08-23
shopee,Running,Under Armour,Under Armour UA Men's HOVR™ Infinite 4 Run Anywhere Running Shoes,"12%OFF, 10%OFF, 10%OFF",$199.00 ,$119.40 - $199.00,5,https://shopee.sg/Under-Armour-UA-Men's-HOVR™-Infinite-4-Run-Anywhere-Running-Shoes-i.252648730.22126497338?sp_atk=7f486da8-afb2-4aff-bc07-9b551d83fddd&xptdk=7f486da8-afb2-4aff-bc07-9b551d83fddd,https://down-sg.img.susercontent.com/file/sg-11134201-7qvg1-livggtkfutxp9f,No product description available.,03-08-23
shopee,Running,Under Armour,Under Armour UA Mens' Flow Velociti Wind 2 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$239.00 ,$143.40 ,5,https://shopee.sg/Under-Armour-UA-Mens'-Flow-Velociti-Wind-2-Running-Shoes-i.252648730.22026560549?sp_atk=64ad8cd6-3d97-4e01-9618-cd16e1e1610f&xptdk=64ad8cd6-3d97-4e01-9618-cd16e1e1610f,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdv-livghkd6n1vt72,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women GEL-KAYANO 29 LITE-SHOW Running Shoes in Black/Orchid,"10%Coins Cashback, 5%OFF",$259.00 ,$181.30 ,5,https://shopee.sg/ASICS-Women-GEL-KAYANO-29-LITE-SHOW-Running-Shoes-in-Black-Orchid-i.455553838.22001820922?sp_atk=44c1d78d-98e7-4719-b924-b83ec2fb9638&xptdk=44c1d78d-98e7-4719-b924-b83ec2fb9638,https://down-sg.img.susercontent.com/file/sg-11134201-22100-6r30tgekn1iv37,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women GEL-EXCITE 9 Running Shoes in Dive Blue/Orchid,"10%Coins Cashback, 5%OFF",$109.00 ,$76.30 ,5,https://shopee.sg/ASICS-Women-GEL-EXCITE-9-Running-Shoes-in-Dive-Blue-Orchid-i.455553838.21750010435?sp_atk=3c1ecab0-0d7e-4a0d-a3bb-87a92ddf8e9c&xptdk=3c1ecab0-0d7e-4a0d-a3bb-87a92ddf8e9c,https://down-sg.img.susercontent.com/file/sg-11134201-22090-mrvf99wslzhv2c,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GEL-EXCITE 9 Running Shoes in Sheet Rock/Electric Blue,"10%Coins Cashback, 5%OFF",$109.00 ,$76.30 ,5,https://shopee.sg/ASICS-Men-GEL-EXCITE-9-Running-Shoes-in-Sheet-Rock-Electric-Blue-i.455553838.21557030628?sp_atk=ec76810e-80ff-4fd6-8475-2f15a012b4b0&xptdk=ec76810e-80ff-4fd6-8475-2f15a012b4b0,https://down-sg.img.susercontent.com/file/sg-11134201-22100-ty8w9m9gn1iva0,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women GT-2000 10 Running Shoes in Soft Sky/Pure Silver,"10%Coins Cashback, 5%OFF",$189.00 ,$132.30 ,5,https://shopee.sg/ASICS-Women-GT-2000-10-Running-Shoes-in-Soft-Sky-Pure-Silver-i.455553838.21362494149?sp_atk=ee414caa-06d8-48d1-8ad9-9016af5a316f&xptdk=ee414caa-06d8-48d1-8ad9-9016af5a316f,https://down-sg.img.susercontent.com/file/sg-11134201-22110-tvqimjdwywjvb8,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GEL-CONTEND 8 Running Shoes in Indigo Blue/Island Blue,"10%Coins Cashback, 5%OFF",$99.00 ,$79.20 ,5,https://shopee.sg/ASICS-Men-GEL-CONTEND-8-Running-Shoes-in-Indigo-Blue-Island-Blue-i.455553838.21071128540?sp_atk=cc8eed46-c9ed-4df8-a2e8-f2a4fe2160b6&xptdk=cc8eed46-c9ed-4df8-a2e8-f2a4fe2160b6,https://down-sg.img.susercontent.com/file/sg-11134207-23010-rlbb99gxi8lvd4,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men MAGIC SPEED 2 Running Shoes in Amber/White,"10%Coins Cashback, 5%OFF",$239.00 ,$167.30 ,5,https://shopee.sg/ASICS-Men-MAGIC-SPEED-2-Running-Shoes-in-Amber-White-i.455553838.19988081020?sp_atk=3a9be79b-bf4b-4e4d-a871-11a9cda3d073&xptdk=3a9be79b-bf4b-4e4d-a871-11a9cda3d073,https://down-sg.img.susercontent.com/file/sg-11134207-7qvd2-lfznfa0zoqr885,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GEL-KAYANO 28 Running Shoes in Black/Clay Grey,"10%Coins Cashback, 5%OFF",$259.00 ,$155.40 ,5,https://shopee.sg/ASICS-Men-GEL-KAYANO-28-Running-Shoes-in-Black-Clay-Grey-i.455553838.19704599260?sp_atk=3317784b-3a67-4984-91d4-522f91490188&xptdk=3317784b-3a67-4984-91d4-522f91490188,https://down-sg.img.susercontent.com/file/9dc73eadc2993022dbbcfb00e5fec88f,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GT-1000 11 Running Shoes in Black/Electric Blue,"10%Coins Cashback, 5%OFF",$149.00 ,$104.30 ,5,https://shopee.sg/ASICS-Men-GT-1000-11-Running-Shoes-in-Black-Electric-Blue-i.455553838.19650015492?sp_atk=89da2cf3-b5f6-44fc-a508-320a7802eeaf&xptdk=89da2cf3-b5f6-44fc-a508-320a7802eeaf,https://down-sg.img.susercontent.com/file/sg-11134201-22090-1k32cx3kmzhvbb,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running EQ19 Run Shoes Men Grey H02037,$5 OFF,$99.00 ,$79.20 ,5,https://shopee.sg/adidas-Running-EQ19-Run-Shoes-Men-Grey-H02037-i.265436651.19648034647?sp_atk=692283f5-ad0a-4e24-b364-672590e77ebc&xptdk=692283f5-ad0a-4e24-b364-672590e77ebc,https://down-sg.img.susercontent.com/file/sg-11134201-7qve2-ljy02ncgbohg8a,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Runfalcon 3.0 Shoes Women White HP7561,$5 OFF,$79.00 ,$55.30 ,5,https://shopee.sg/adidas-Running-Runfalcon-3.0-Shoes-Women-White-HP7561-i.265436651.19572580072?sp_atk=b05a1c05-1390-4e72-8d7d-0ce0b01a7752&xptdk=b05a1c05-1390-4e72-8d7d-0ce0b01a7752,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdy-ljy0e69h5652b7,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GEL-KAYANO 28 Running Shoes in Olive Canvas/Black,"10%Coins Cashback, 5%OFF",$259.00 ,$155.40 ,5,https://shopee.sg/ASICS-Men-GEL-KAYANO-28-Running-Shoes-in-Olive-Canvas-Black-i.455553838.19319352653?sp_atk=678e9672-4d7a-48ca-adf1-f824d415770f&xptdk=678e9672-4d7a-48ca-adf1-f824d415770f,https://down-sg.img.susercontent.com/file/eed5305ac6b403a6ba8bd8cf74941093,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Duramo SL Shoes Women Black FV8794,NA,No Price Reduction,$100.00 ,5,https://shopee.sg/adidas-Running-Duramo-SL-Shoes-Women-Black-FV8794-i.265436651.18588658977?sp_atk=49cd3581-c01e-4288-89ec-8122fd432d82&xptdk=49cd3581-c01e-4288-89ec-8122fd432d82,https://down-sg.img.susercontent.com/file/sg-11134201-7qvel-ljy4b83eb9qqdd,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GT-1000 11 Running Shoes in Black/Electric Blue,NA,$149.00 ,$89.40 ,5,https://shopee.sg/ASICS-Men-GT-1000-11-Running-Shoes-in-Black-Electric-Blue-i.455553838.18424085663?sp_atk=d7104285-8654-4b94-9498-1087fe1e7fb7&xptdk=d7104285-8654-4b94-9498-1087fe1e7fb7,https://down-sg.img.susercontent.com/file/21decd97565e7711c222562c54f4b3bf,No product description available.,03-08-23
shopee,Running,Puma,PUMA Softride Ruby Deco Glam Women's Running Shoes,30%OFF,$129.00 ,$91.00 ,5,https://shopee.sg/PUMA-Softride-Ruby-Deco-Glam-Women's-Running-Shoes-i.341363989.17888678185?sp_atk=cac3cc2b-3716-4862-9a04-c7a8990a76d7&xptdk=cac3cc2b-3716-4862-9a04-c7a8990a76d7,https://down-sg.img.susercontent.com/file/sg-11134201-22100-a7q1s004n8ivad,No product description available.,03-08-23
shopee,Running,Under Armour,Under Armour UA Women's Charged Breeze Running Shoes,"12%OFF, 10%OFF, 10%OFF",$129.00 ,$77.40 - $129.00,5,https://shopee.sg/Under-Armour-UA-Women's-Charged-Breeze-Running-Shoes-i.252648730.16570721572?sp_atk=036d7043-714e-4e22-8f61-29b05e0b3e16&xptdk=036d7043-714e-4e22-8f61-29b05e0b3e16,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfj-livgv2jd6q9fea,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men MAGIC SPEED 2 Running Shoes in Carrier Grey/White,"10%Coins Cashback, 5%OFF",$239.00 ,$167.30 ,6,https://shopee.sg/ASICS-Men-MAGIC-SPEED-2-Running-Shoes-in-Carrier-Grey-White-i.455553838.16394447566?sp_atk=2436a8fa-3790-4b34-9b57-1199792772ee&xptdk=2436a8fa-3790-4b34-9b57-1199792772ee,https://down-sg.img.susercontent.com/file/sg-11134207-7qvcq-lfzm17u16adcda,No product description available.,03-08-23
shopee,Running,Puma,PUMA Better Foam Emerge 3D Men's Running Shoes,NA,$129.00 ,$77.00 ,5,https://shopee.sg/PUMA-Better-Foam-Emerge-3D-Men's-Running-Shoes-i.341363989.16385047450?sp_atk=49854f61-6063-43dc-ab25-027ebf992a40&xptdk=49854f61-6063-43dc-ab25-027ebf992a40,https://down-sg.img.susercontent.com/file/sg-11134201-22110-erwr1aw2nyjv01,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Galaxar Run Shoes Men White FX6895,$5 OFF,$119.00 ,$95.20 ,5,https://shopee.sg/adidas-Running-Galaxar-Run-Shoes-Men-White-FX6895-i.265436651.11990081759?sp_atk=c080023f-51cf-448c-9585-2d142d2e2fca&xptdk=c080023f-51cf-448c-9585-2d142d2e2fca,https://down-sg.img.susercontent.com/file/sg-11134201-7qvd5-ljy3r1wz2dee52,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women GEL-NIMBUS 24 Running Shoes in Black/Soothing Sea,"10%Coins Cashback, 5%OFF",$259.00 ,$181.30 ,5,https://shopee.sg/ASICS-Women-GEL-NIMBUS-24-Running-Shoes-in-Black-Soothing-Sea-i.455553838.10398370783?sp_atk=5783d44a-68d7-4551-abcd-d520e66353d8&xptdk=5783d44a-68d7-4551-abcd-d520e66353d8,https://down-sg.img.susercontent.com/file/sg-11134201-22100-de0vzophn1iv01,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GEL-NIMBUS 24 Running Shoes in Cherry Tomato/Black,"10%Coins Cashback, 5%OFF",$259.00 ,$181.30 ,4,https://shopee.sg/ASICS-Men-GEL-NIMBUS-24-Running-Shoes-in-Cherry-Tomato-Black-i.455553838.23501820145?sp_atk=ae07da8b-ed11-4fd1-9d50-ee76db83352a&xptdk=ae07da8b-ed11-4fd1-9d50-ee76db83352a,https://down-sg.img.susercontent.com/file/sg-11134201-22100-dm88dl00m1iv9e,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men DYNABLAST 3 Running Shoes in Deep Ocean/Light Steel,"10%Coins Cashback, 5%OFF",$149.00 ,$104.30 ,4,https://shopee.sg/ASICS-Men-DYNABLAST-3-Running-Shoes-in-Deep-Ocean-Light-Steel-i.455553838.23440566073?sp_atk=87b419a3-8abc-4f11-9de4-5b52e48226de&xptdk=87b419a3-8abc-4f11-9de4-5b52e48226de,https://down-sg.img.susercontent.com/file/sg-11134207-7qvfe-lfznebhydegke2,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women GEL-NIMBUS 24 Running Shoes in Black/Orchid,"10%Coins Cashback, 5%OFF",$259.00 ,$155.40 ,2,https://shopee.sg/ASICS-Women-GEL-NIMBUS-24-Running-Shoes-in-Black-Orchid-i.455553838.23401820990?sp_atk=cbc381d6-d743-40bd-bb54-ab89f2e3123d&xptdk=cbc381d6-d743-40bd-bb54-ab89f2e3123d,https://down-sg.img.susercontent.com/file/sg-11134201-22100-pzp9sqtln1ivab,No product description available.,03-08-23
shopee,Running,Under Armour,Under Armour UA Women's Charged Bandit TR 2 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$139.00 ,$83.40 ,4,https://shopee.sg/Under-Armour-UA-Women's-Charged-Bandit-TR-2-Running-Shoes-i.252648730.23027429326?sp_atk=ad92a5fe-e809-4985-a6a5-7e564ce6b1a3&xptdk=ad92a5fe-e809-4985-a6a5-7e564ce6b1a3,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfk-livgc6acnf93a4,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Duramo 10 Shoes Men Blue GW8349,$5 OFF,$79.00 ,$63.20 ,5,https://shopee.sg/adidas-Running-Duramo-10-Shoes-Men-Blue-GW8349-i.265436651.22522232931?sp_atk=a5ff0fca-e207-473b-ad72-309f7867ffb7&xptdk=a5ff0fca-e207-473b-ad72-309f7867ffb7,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdt-ljy19y0neadhcb,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women GEL-CONTEND 8 Running Shoes in Mineral Beige/Cream,"10%Coins Cashback, 5%OFF",No Price Reduction,$99.00 ,4,https://shopee.sg/ASICS-Women-GEL-CONTEND-8-Running-Shoes-in-Mineral-Beige-Cream-i.455553838.22232374988?sp_atk=4d4fb40a-12bc-4b27-85bb-fd6670360710&xptdk=4d4fb40a-12bc-4b27-85bb-fd6670360710,https://down-sg.img.susercontent.com/file/sg-11134207-23030-n5s70dlfppov7e,No product description available.,03-08-23
shopee,Running,Under Armour,Under Armour UA Unisex HOVR™ Phantom 3 Storm Running Shoes,"12%OFF, 10%OFF, 10%OFF",$239.00 ,$143.40 ,4,https://shopee.sg/Under-Armour-UA-Unisex-HOVR™-Phantom-3-Storm-Running-Shoes-i.252648730.22226492634?sp_atk=bbdf7122-06b3-4475-8876-aa2516cfadd9&xptdk=bbdf7122-06b3-4475-8876-aa2516cfadd9,https://down-sg.img.susercontent.com/file/sg-11134201-7qvec-livgg9o10lxp8c,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men DYNABLAST 3 Running Shoes in Black/White,"10%Coins Cashback, 5%OFF",$149.00 ,$104.30 ,4,https://shopee.sg/ASICS-Men-DYNABLAST-3-Running-Shoes-in-Black-White-i.455553838.22040571122?sp_atk=47c63f43-3648-46ba-8e04-ccb3aa1f834e&xptdk=47c63f43-3648-46ba-8e04-ccb3aa1f834e,https://down-sg.img.susercontent.com/file/sg-11134207-7qvdc-lfzlojbjcedc56,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women GEL-KAYANO 29 Running Shoes in White/Sea Glass,"10%Coins Cashback, 5%OFF",$259.00 ,$181.30 ,4,https://shopee.sg/ASICS-Women-GEL-KAYANO-29-Running-Shoes-in-White-Sea-Glass-i.455553838.21789167995?sp_atk=310eabe7-251a-4c39-8aab-e94c1a42c90f&xptdk=310eabe7-251a-4c39-8aab-e94c1a42c90f,https://down-sg.img.susercontent.com/file/sg-11134207-7qvfh-lh9a80811rd74f,No product description available.,03-08-23
shopee,Running,Under Armour,Under Armour UA Mens' HOVR ™ Sonic 5 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$179.00 ,$107.40 ,4,https://shopee.sg/Under-Armour-UA-Mens'-HOVR-™-Sonic-5-Running-Shoes-i.252648730.21174749046?sp_atk=8de1a745-d37e-48c2-a2c3-c478e3bf375a&xptdk=8de1a745-d37e-48c2-a2c3-c478e3bf375a,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdv-livgjpdlzckz66,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Lite Racer 2.0 Shoes Women Black FZ0383,$5 OFF,No Price Reduction,$89.00 ,4,https://shopee.sg/adidas-Running-Lite-Racer-2.0-Shoes-Women-Black-FZ0383-i.265436651.21072577969?sp_atk=f9b07ffa-1563-4c62-a470-695e8203aa10&xptdk=f9b07ffa-1563-4c62-a470-695e8203aa10,https://down-sg.img.susercontent.com/file/sg-11134201-7qvg7-ljy3dswp13g4c9,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women GEL-KAYANO 28 MK Running Shoes in Deep Plum/Black,"10%Coins Cashback, 5%OFF",$259.00 ,$155.40 ,4,https://shopee.sg/ASICS-Women-GEL-KAYANO-28-MK-Running-Shoes-in-Deep-Plum-Black-i.455553838.20824084587?sp_atk=7b4d093b-0f04-48c4-94de-a9f705b192d6&xptdk=7b4d093b-0f04-48c4-94de-a9f705b192d6,https://down-sg.img.susercontent.com/file/491353c83648baf8759b6bb4f14fffa5,No product description available.,03-08-23
shopee,Running,Under Armour,Under Armour UA Men's HOVR™ Infinite 4 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$209.00 ,$125.40 ,5,https://shopee.sg/Under-Armour-UA-Men's-HOVR™-Infinite-4-Running-Shoes-i.252648730.19472262170?sp_atk=f9d75b5d-6d77-454b-8d49-93830dc5fb8d&xptdk=f9d75b5d-6d77-454b-8d49-93830dc5fb8d,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfu-livglul8y9z49e,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women NOVABLAST 2 LE Running Shoes in White/Pure Silver,"10%Coins Cashback, 5%OFF",$199.00 ,$119.40 ,3,https://shopee.sg/ASICS-Women-NOVABLAST-2-LE-Running-Shoes-in-White-Pure-Silver-i.455553838.19250013938?sp_atk=46fc602e-beb4-4287-9ad6-8a23c9bcd8ef&xptdk=46fc602e-beb4-4287-9ad6-8a23c9bcd8ef,https://down-sg.img.susercontent.com/file/e38ac183ed50bf4b6f357ad9905718fb,No product description available.,03-08-23
shopee,Running,Under Armour,Under Armour UA Women's Charged Escape 4 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$129.00 ,$77.40 - $129.00,4,https://shopee.sg/Under-Armour-UA-Women's-Charged-Escape-4-Running-Shoes-i.252648730.19156555763?sp_atk=d379371c-62e3-4d4b-8520-e5851c79c450&xptdk=d379371c-62e3-4d4b-8520-e5851c79c450,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfw-livgc1l3j495fb,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women GT-1000 11 (D) Running Shoes in Dusk Violet/Violet Quartz,"10%Coins Cashback, 5%OFF",$149.00 ,$119.20 ,4,https://shopee.sg/ASICS-Women-GT-1000-11-(D)-Running-Shoes-in-Dusk-Violet-Violet-Quartz-i.455553838.18671131476?sp_atk=cd7411ab-f23b-4bf9-90ab-57604b67cde6&xptdk=cd7411ab-f23b-4bf9-90ab-57604b67cde6,https://down-sg.img.susercontent.com/file/sg-11134207-23010-0c2gi3emj8lv43,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GEL-KAYANO 28 Running Shoes in Blue Harmony/Black,"10%Coins Cashback, 5%OFF",$259.00 ,$155.40 ,4,https://shopee.sg/ASICS-Men-GEL-KAYANO-28-Running-Shoes-in-Blue-Harmony-Black-i.455553838.15889209541?sp_atk=39013379-cabf-4031-a339-25b71ad99494&xptdk=39013379-cabf-4031-a339-25b71ad99494,https://down-sg.img.susercontent.com/file/0e1a7425c00079b4fd2eb3fa70e3b4b8,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women GEL-CONTEND 8 Running Shoes in Midnight/Sky,"10%Coins Cashback, 5%OFF",No Price Reduction,$99.00 ,4,https://shopee.sg/ASICS-Women-GEL-CONTEND-8-Running-Shoes-in-Midnight-Sky-i.455553838.14997370297?sp_atk=cb7611fd-1c4a-441d-9d6f-4ac66b15b8b7&xptdk=cb7611fd-1c4a-441d-9d6f-4ac66b15b8b7,https://down-sg.img.susercontent.com/file/sg-11134207-7qvd0-lfzn0vtoaebqdf,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Lite Racer 3.0 Shoes Men Black GW7954,$5 OFF,No Price Reduction,$89.00 ,4,https://shopee.sg/adidas-Running-Lite-Racer-3.0-Shoes-Men-Black-GW7954-i.265436651.12414040218?sp_atk=ec81f0f0-bafe-43c0-b705-9bf18cb09522&xptdk=ec81f0f0-bafe-43c0-b705-9bf18cb09522,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdv-ljy0m0rdpca357,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Runfalcon 3.0 Shoes Men Black HP7544,NA,No Price Reduction,$79.00 ,5,https://shopee.sg/adidas-Running-Runfalcon-3.0-Shoes-Men-Black-HP7544-i.265436651.23740798806?sp_atk=05705b29-529f-4ca4-b749-ec7844231157&xptdk=05705b29-529f-4ca4-b749-ec7844231157,https://down-sg.img.susercontent.com/file/sg-11134201-7qvde-ljy38kqogvh2e0,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men VERSABLAST 2 Running Shoes in Island Blue/Light Sage,"10%Coins Cashback, 5%OFF",$99.00 ,$79.20 ,3,https://shopee.sg/ASICS-Men-VERSABLAST-2-Running-Shoes-in-Island-Blue-Light-Sage-i.455553838.23418106108?sp_atk=04f82c6e-e9d9-4028-97ed-862560bbb95f&xptdk=04f82c6e-e9d9-4028-97ed-862560bbb95f,https://down-sg.img.susercontent.com/file/sg-11134207-23010-u1p7hon2i8lv55,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women PATRIOT 13 Running Shoes in Papaya/White,"10%Coins Cashback, 5%OFF",$89.00 ,$71.20 ,3,https://shopee.sg/ASICS-Women-PATRIOT-13-Running-Shoes-in-Papaya-White-i.455553838.23218114655?sp_atk=ec06a484-a299-48e8-9070-c646fe890032&xptdk=ec06a484-a299-48e8-9070-c646fe890032,https://down-sg.img.susercontent.com/file/sg-11134207-23010-1rtn6raek8lvdc,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Duramo SL Shoes Women Black H04633,$5 OFF,$79.00 ,$55.30 - $79.00,3,https://shopee.sg/adidas-Running-Duramo-SL-Shoes-Women-Black-H04633-i.265436651.23109670577?sp_atk=6c072f06-1cb3-47b6-9704-778796187326&xptdk=6c072f06-1cb3-47b6-9704-778796187326,https://down-sg.img.susercontent.com/file/sg-11134201-7qvde-lfrlb0uk3g4i25,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Tensaur Run Shoes Kids White H06380,$5 OFF,$59.00 ,$47.20 ,3,https://shopee.sg/adidas-Running-Tensaur-Run-Shoes-Kids-White-H06380-i.265436651.23041357755?sp_atk=b3819b67-1a30-4470-8144-346b8fb81624&xptdk=b3819b67-1a30-4470-8144-346b8fb81624,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfv-ljy5bnit735g99,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Puremotion 2.0 Shoes Women Black HP9878,$5 OFF,$109.00 ,$87.20 ,3,https://shopee.sg/adidas-Running-Puremotion-2.0-Shoes-Women-Black-HP9878-i.265436651.23041214608?sp_atk=bf956883-e4ff-4172-b3cd-bf3e5e01235b&xptdk=bf956883-e4ff-4172-b3cd-bf3e5e01235b,https://down-sg.img.susercontent.com/file/sg-11134201-7qve4-ljt6bavc7bwq10,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women VERSABLAST 2 Running Shoes in Fawn/Sky,"10%Coins Cashback, 5%OFF",No Price Reduction,$99.00 ,3,https://shopee.sg/ASICS-Women-VERSABLAST-2-Running-Shoes-in-Fawn-Sky-i.455553838.22766057939?sp_atk=84f08da7-4fa1-4521-9c59-7cc6bdae1104&xptdk=84f08da7-4fa1-4521-9c59-7cc6bdae1104,https://down-sg.img.susercontent.com/file/sg-11134207-7qvea-lfzm7z479yzaf5,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Duramo 10 Shoes Men Grey HP2374,$5 OFF,$99.00 ,$79.20 ,3,https://shopee.sg/adidas-Running-Duramo-10-Shoes-Men-Grey-HP2374-i.265436651.22466181122?sp_atk=2e0034c1-3227-4f8b-834e-dafe4b882b67&xptdk=2e0034c1-3227-4f8b-834e-dafe4b882b67,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdf-ljy2reb7gr781e,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GT-2000 10 Running Shoes in Huddle Yellow/Velvet Pine,"10%Coins Cashback, 5%OFF",$189.00 ,$132.30 ,3,https://shopee.sg/ASICS-Men-GT-2000-10-Running-Shoes-in-Huddle-Yellow-Velvet-Pine-i.455553838.21772580536?sp_atk=acc5304a-1883-4a4b-8bb6-6169e9bcd610&xptdk=acc5304a-1883-4a4b-8bb6-6169e9bcd610,https://down-sg.img.susercontent.com/file/sg-11134207-23020-oezhyzh3n8mvde,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GEL-KAYANO 29 (2E) Running Shoes in Deep Ocean/Cherry Tomato,"10%Coins Cashback, 5%OFF",$259.00 ,$155.40 ,3,https://shopee.sg/ASICS-Men-GEL-KAYANO-29-(2E)-Running-Shoes-in-Deep-Ocean-Cherry-Tomato-i.455553838.21671128449?sp_atk=08b60003-83d7-49c4-8b85-5bb2c475a791&xptdk=08b60003-83d7-49c4-8b85-5bb2c475a791,https://down-sg.img.susercontent.com/file/sg-11134207-23010-84ric1r7i8lvee,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GT-2000 10 Running Shoes in Deep Ocean/New Leaf,"10%Coins Cashback, 5%OFF",$189.00 ,$132.30 ,3,https://shopee.sg/ASICS-Men-GT-2000-10-Running-Shoes-in-Deep-Ocean-New-Leaf-i.455553838.21557030367?sp_atk=1563f566-ed91-4eb7-a755-e4c6652e85af&xptdk=1563f566-ed91-4eb7-a755-e4c6652e85af,https://down-sg.img.susercontent.com/file/sg-11134201-22100-hhy534aqn1ivc0,No product description available.,03-08-23
