Running,Asics,ASICS Women GEL-EXCITE 9 Running Shoes in Dive Blue/Orchid,$109.00 ,$76.30 ,6,https://shopee.sg/ASICS-Women-GEL-EXCITE-9-Running-Shoes-in-Dive-Blue-Orchid-i.455553838.21750010435?sp_atk=bf4b92b9-8663-46f0-a7d5-133a8f8c36e3&xptdk=bf4b92b9-8663-46f0-a7d5-133a8f8c36e3,https://down-sg.img.susercontent.com/file/sg-11134201-22090-mrvf99wslzhv2c,26-07-23
Running,Asics,ASICS Men VERSABLAST 2 Running Shoes in Midnight/Azure,$99.00 ,$69.30 ,7,https://shopee.sg/ASICS-Men-VERSABLAST-2-Running-Shoes-in-Midnight-Azure-i.455553838.19457032726?sp_atk=902f6f91-7a1e-4e3a-bc21-974c14f8ffd8&xptdk=902f6f91-7a1e-4e3a-bc21-974c14f8ffd8,https://down-sg.img.susercontent.com/file/sg-11134201-22100-kgsi36ujn1iv7f,26-07-23
Running,Asics,ASICS Men GT-2000 10 LITE SHOW Running Shoes in Lite-Show/Shocking Orange,$189.00 ,$113.40 ,7,https://shopee.sg/ASICS-Men-GT-2000-10-LITE-SHOW-Running-Shoes-in-Lite-Show-Shocking-Orange-i.455553838.18257034098?sp_atk=1b10f552-db75-4862-aa70-6411e5c5bafe&xptdk=1b10f552-db75-4862-aa70-6411e5c5bafe,https://down-sg.img.susercontent.com/file/sg-11134201-22100-97sry88nn1iv75,26-07-23
Running,Asics,ASICS Men GEL-NIMBUS 24 Running Shoes in Velvet Pine/New Leaf,$259.00 ,$181.30 ,7,https://shopee.sg/ASICS-Men-GEL-NIMBUS-24-Running-Shoes-in-Velvet-Pine-New-Leaf-i.455553838.18157031769?sp_atk=97aa92b5-4532-4825-90cb-acc6a33b4da9&xptdk=97aa92b5-4532-4825-90cb-acc6a33b4da9,https://down-sg.img.susercontent.com/file/sg-11134201-22100-emvu4uf7m1ivaf,26-07-23
Running,Asics,ASICS Men GEL-NIMBUS 24 Running Shoes in Cherry Tomato/Black,$259.00 ,$181.30 ,5,https://shopee.sg/ASICS-Men-GEL-NIMBUS-24-Running-Shoes-in-Cherry-Tomato-Black-i.455553838.23501820145?sp_atk=8e79c82c-9b94-480b-85a1-bb5b0cf241c0&xptdk=8e79c82c-9b94-480b-85a1-bb5b0cf241c0,https://down-sg.img.susercontent.com/file/sg-11134201-22100-dm88dl00m1iv9e,26-07-23
Running,Under Armour,Under Armour UA Mens' Flow Velociti Wind 2 Running Shoes,$239.00 ,$143.40 - $239.00,6,https://shopee.sg/Under-Armour-UA-Mens'-Flow-Velociti-Wind-2-Running-Shoes-i.252648730.22026560549?sp_atk=c6cd1f32-aaf1-4850-a37f-e6ba86fb0841&xptdk=c6cd1f32-aaf1-4850-a37f-e6ba86fb0841,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdv-livghkd6n1vt72,26-07-23
Running,Asics,ASICS Women NOVABLAST 2 LE Running Shoes in Deep Plum/Barely Rose,$199.00 ,$119.40 ,7,https://shopee.sg/ASICS-Women-NOVABLAST-2-LE-Running-Shoes-in-Deep-Plum-Barely-Rose-i.455553838.21750009425?sp_atk=299917be-2ff7-48fb-82d2-74780fc2a0ba&xptdk=299917be-2ff7-48fb-82d2-74780fc2a0ba,https://down-sg.img.susercontent.com/file/ed42a61a0f25f98cf2b125d2354c3d4b,26-07-23
Running,Asics,ASICS Men GT-2000 10 (2E) Running Shoes in Deep Ocean/New Leaf,$189.00 ,$132.30 ,6,https://shopee.sg/ASICS-Men-GT-2000-10-(2E)-Running-Shoes-in-Deep-Ocean-New-Leaf-i.455553838.21257028381?sp_atk=60b1d19c-e8fd-4097-a76b-ebd02401ff24&xptdk=60b1d19c-e8fd-4097-a76b-ebd02401ff24,https://down-sg.img.susercontent.com/file/sg-11134201-22100-m9t3cu17m1ivc7,26-07-23
Running,Asics,ASICS Men DYNABLAST 2 Running Shoes in Lake Drive/Hazard Green,$149.00 ,$74.50 ,6,https://shopee.sg/ASICS-Men-DYNABLAST-2-Running-Shoes-in-Lake-Drive-Hazard-Green-i.455553838.17373339307?sp_atk=a76725a7-bdcc-4a6e-94a7-1ac2eb825b08&xptdk=a76725a7-bdcc-4a6e-94a7-1ac2eb825b08,https://down-sg.img.susercontent.com/file/bb2595fff226247a346746cd3a4900d4,26-07-23
Running,Asics,ASICS Women GEL-EXCITE 9 Running Shoes in Orchid/Pure Silver,$109.00 ,$76.30 ,5,https://shopee.sg/ASICS-Women-GEL-EXCITE-9-Running-Shoes-in-Orchid-Pure-Silver-i.455553838.16888285766?sp_atk=e73e9166-d80f-4c8d-b061-fbb426ed88d9&xptdk=e73e9166-d80f-4c8d-b061-fbb426ed88d9,https://down-sg.img.susercontent.com/file/sg-11134201-22100-5rqgjndnn1iv14,26-07-23
