NIL,Skechers,Skechers Men Sport Bounder Frazin walking Shoes - 232375-BBK Air-Cooled Memory Foam Machine Washable,$129.00 ,$99.00 ,4,https://shopee.sg/Skechers-Men-Sport-Bounder-Frazin-walking-Shoes-232375-BBK-Air-Cooled-Memory-Foam-Machine-Washable-i.84710867.20258444146?sp_atk=7acb10d1-ce53-49c2-b65a-29f6090df33c&xptdk=7acb10d1-ce53-49c2-b65a-29f6090df33c,https://down-sg.img.susercontent.com/file/sg-11134201-7qvft-litx0uzqbqq543,26-07-23
NIL,Skechers,"Skechers Men SKECHERS USA Proven Suttner Shoes - 204785-NVY Air-Cooled Memory Foam Charcoal MF, Classic Fit",NA,$109.00 ,4,https://shopee.sg/Skechers-Men-SKECHERS-USA-Proven-Suttner-Shoes-204785-NVY-Air-Cooled-Memory-Foam-Charcoal-MF-Classic-Fit-i.84710867.23667701864?sp_atk=882b91f7-c6b4-4004-b4b1-412ad6b5fcb6&xptdk=882b91f7-c6b4-4004-b4b1-412ad6b5fcb6,https://down-sg.img.susercontent.com/file/sg-11134201-7qvev-litwr20yvy7r18,26-07-23
NIL,Skechers,"Skechers Men SKECHERS USA Proven Forenzo Shoes - 204471-BLK Air-Cooled Memory Foam Classic Fit, Goga Mat Arch",NA,$109.00 ,4,https://shopee.sg/Skechers-Men-SKECHERS-USA-Proven-Forenzo-Shoes-204471-BLK-Air-Cooled-Memory-Foam-Classic-Fit-Goga-Mat-Arch-i.84710867.23019309402?sp_atk=95c1d6a3-011e-4308-ac27-727412f6e5f7&xptdk=95c1d6a3-011e-4308-ac27-727412f6e5f7,https://down-sg.img.susercontent.com/file/sg-11134201-7qve8-litwu1dhralv05,26-07-23
NIL,Skechers,"Skechers Men Max Cushioning Delta Relief Running Shoes - 220340-CHAR - Air-Cooled Goga Mat, Sneakers, Casual",NA,$149.00 ,4,https://shopee.sg/Skechers-Men-Max-Cushioning-Delta-Relief-Running-Shoes-220340-CHAR-Air-Cooled-Goga-Mat-Sneakers-Casual-i.84710867.19658445066?sp_atk=1cc46969-22c1-49a7-99c2-14fb819085fe&xptdk=1cc46969-22c1-49a7-99c2-14fb819085fe,https://down-sg.img.susercontent.com/file/sg-11134201-7qvg5-litx2cg83hfk0d,26-07-23
NIL,Skechers,"Skechers Men Sport Equalizer 5.0 Persistable walking Shoes - 232515-CHAR Air-Cooled Memory Foam Dual-Lite, Relaxed Fit",NA,$109.00 ,4,https://shopee.sg/Skechers-Men-Sport-Equalizer-5.0-Persistable-walking-Shoes-232515-CHAR-Air-Cooled-Memory-Foam-Dual-Lite-Relaxed-Fit-i.84710867.11097650833?sp_atk=20a2ef93-8eec-4c13-8874-69e039e48009&xptdk=20a2ef93-8eec-4c13-8874-69e039e48009,https://down-sg.img.susercontent.com/file/sg-11134201-7qvd5-litxc2fvxea708,26-07-23
NIL,Skechers,"Skechers Men Foamies GOwalk 5 Key Choice Walking Shoes - 243032-CHAR - Sneakers, Casual",NA,$69.00 ,3,https://shopee.sg/Skechers-Men-Foamies-GOwalk-5-Key-Choice-Walking-Shoes-243032-CHAR-Sneakers-Casual-i.84710867.23622700299?sp_atk=53216f58-d4b3-4fd6-9346-a79ff6e9c987&xptdk=53216f58-d4b3-4fd6-9346-a79ff6e9c987,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfi-litwrdzvdde565,26-07-23
NIL,Skechers,Skechers Online Exclusive Men GOrun Ride 10 Shoes - 246045-BKW,NA,$169.00 ,3,https://shopee.sg/Skechers-Online-Exclusive-Men-GOrun-Ride-10-Shoes-246045-BKW-i.84710867.18619616195?sp_atk=f76826ff-f8d4-4727-8597-85c30ebee8be&xptdk=f76826ff-f8d4-4727-8597-85c30ebee8be,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdp-litx53ff96bt39,26-07-23
NIL,Skechers,"Skechers Men Sport Summits Louvin Shoes - 232186-BKW Memory Foam 
Machine Washable",$119.00 ,$89.00 ,3,https://shopee.sg/Skechers-Men-Sport-Summits-Louvin-Shoes-232186-BKW-Memory-Foam-Machine-Washable-i.84710867.23015942859?sp_atk=1c9c65bf-5ebd-4661-b5f5-94a47181efd3&xptdk=1c9c65bf-5ebd-4661-b5f5-94a47181efd3,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfw-litwu32t9k5lb5,26-07-23
NIL,Skechers,"Skechers Men GOwalk Arch Fit Clinton Walking Shoes - 216254-NVY - Sneakers, Casual",$129.00 ,$99.00 ,3,https://shopee.sg/Skechers-Men-GOwalk-Arch-Fit-Clinton-Walking-Shoes-216254-NVY-Sneakers-Casual-i.84710867.20947947491?sp_atk=111abb0a-2a05-46c8-a8f1-50d7a0272622&xptdk=111abb0a-2a05-46c8-a8f1-50d7a0272622,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfv-litwz7ycssg0ec,26-07-23
NIL,Skechers,Skechers Men Slip-Ins Sport D'Lux Walker Orford walking Shoes - 232455-BRN Air-Cooled Memory Foam Stretch Fit,NA,$139.00 ,3,https://shopee.sg/Skechers-Men-Slip-Ins-Sport-D'Lux-Walker-Orford-walking-Shoes-232455-BRN-Air-Cooled-Memory-Foam-Stretch-Fit-i.84710867.23028516322?sp_atk=2c44bbca-94b9-4ece-ae84-88b457b938fb&xptdk=2c44bbca-94b9-4ece-ae84-88b457b938fb,https://down-sg.img.susercontent.com/file/3a35e77bf5f818d5d0636f350c385145_tn,26-07-23
